"Message",Normal,"Launching 'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe /LIB /MACHINE:arm64 /DEF:""C:\code\UWPARMTest\UWPARMTest\obj\ARM64\Debug\ilc\intermediate\MDIL\OleAut32.def"" /OUT:""C:\code\UWPARMTest\UWPARMTest\obj\ARM64\Debug\ilc\intermediate\MDIL\OleAut32.lib""'"
"Message",Low,"Microsoft (R) Library Manager Version 14.15.26727.0__Copyright (C) Microsoft Corporation.  All rights reserved.____   Creating library C:\code\UWPARMTest\UWPARMTest\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-winrt-string-l1-1-0.lib and object C:\code\UWPARMTest\UWPARMTest\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-winrt-string-l1-1-0.exp__"
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe /LIB /MACHINE:arm64 /DEF:""C:\code\UWPARMTest\UWPARMTest\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-winrt-string-l1-1-0.def"" /OUT:""C:\code\UWPARMTest\UWPARMTest\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-winrt-string-l1-1-0.lib""' completed."
"Message",Low,"Microsoft (R) Library Manager Version 14.15.26727.0__Copyright (C) Microsoft Corporation.  All rights reserved.____   Creating library C:\code\UWPARMTest\UWPARMTest\obj\ARM64\Debug\ilc\intermediate\MDIL\OleAut32.lib and object C:\code\UWPARMTest\UWPARMTest\obj\ARM64\Debug\ilc\intermediate\MDIL\OleAut32.exp__"
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe /LIB /MACHINE:arm64 /DEF:""C:\code\UWPARMTest\UWPARMTest\obj\ARM64\Debug\ilc\intermediate\MDIL\OleAut32.def"" /OUT:""C:\code\UWPARMTest\UWPARMTest\obj\ARM64\Debug\ilc\intermediate\MDIL\OleAut32.lib""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |     1360 |     1407 |     3141 |       47 |     3141 | [0] C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe /LIB /MACHINE:arm64 /DEF:""C:\code\UWPARMTest\UWPARMTest\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-com-l1-1-0.def"" /OUT:""C:\code\UWPARMTest\UWPARMTest\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-com-l1-1-0.lib"""
"Message",Normal,"    1360 |     3141 |     3172 |     5750 |       31 |     4390 | [1] C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe /LIB /MACHINE:arm64 /DEF:""C:\code\UWPARMTest\UWPARMTest\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-localization-l1-2-0.def"" /OUT:""C:\code\UWPARMTest\UWPARMTest\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-localization-l1-2-0.lib"""
"Message",Normal,"    3141 |     5750 |     6016 |     7094 |      266 |     3953 | [0] C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe /LIB /MACHINE:arm64 /DEF:""C:\code\UWPARMTest\UWPARMTest\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-winrt-l1-1-0.def"" /OUT:""C:\code\UWPARMTest\UWPARMTest\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-winrt-l1-1-0.lib"""
"Message",Normal,"    5750 |     7094 |     7125 |    10391 |       31 |     4641 | [1] C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe /LIB /MACHINE:arm64 /DEF:""C:\code\UWPARMTest\UWPARMTest\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-winrt-robuffer-l1-1-0.def"" /OUT:""C:\code\UWPARMTest\UWPARMTest\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-winrt-robuffer-l1-1-0.lib"""
"Message",Normal,"    7094 |    10391 |    11000 |    11672 |      609 |     4578 | [0] C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe /LIB /MACHINE:arm64 /DEF:""C:\code\UWPARMTest\UWPARMTest\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-winrt-string-l1-1-0.def"" /OUT:""C:\code\UWPARMTest\UWPARMTest\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-winrt-string-l1-1-0.lib"""
"Message",Normal,"   10391 |    11672 |    11891 |    11891 |      219 |     1500 | [1] C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe /LIB /MACHINE:arm64 /DEF:""C:\code\UWPARMTest\UWPARMTest\obj\ARM64\Debug\ilc\intermediate\MDIL\OleAut32.def"" /OUT:""C:\code\UWPARMTest\UWPARMTest\obj\ARM64\Debug\ilc\intermediate\MDIL\OleAut32.lib"""
"Message",Normal,"Number of commands:      6"
"Message",Normal,"Total system time:       11891 ms"
"Message",Normal,"System time per command: 1981 ms"
"Message",Normal,"Total duration:          1203 ms"
"Message",Normal,"Total lifetime:          22203 ms"
"Message",Normal,"Requested DOP:           12"
"Message",Normal,"Duration DOP:            0.1"
"Message",Normal,"Lifetime DOP:            1.9"
"Message",Low,"Done executing task ""Lib""."
"Message",Low,"Done building target ""GenerateImportLibs"" in file ""Binder""."
"Message",Low,""
"Message",High,"Generating fixups for native code"
"Message",Low,"Task ""LINK"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe @""C:\code\UWPARMTest\UWPARMTest\obj\ARM64\Debug\ilc\intermediate\linkargs.UWPARMTest.rsp""'"
"Message",Low,"UWPARMTest.obj : warning LNK4104: export of symbol 'DllGetClassObject' should be PRIVATE"
"Message",Low,"   Creating library C:\code\UWPARMTest\UWPARMTest\obj\ARM64\Debug\ilc\intermediate\Native\UWPARMTest.lib and object C:\code\UWPARMTest\UWPARMTest\obj\ARM64\Debug\ilc\intermediate\Native\UWPARMTest.exp"
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe @""C:\code\UWPARMTest\UWPARMTest\obj\ARM64\Debug\ilc\intermediate\linkargs.UWPARMTest.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |     2812 |     3312 |     3312 |      500 |     3312 | [0] link UWPARMTest"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       3312 ms"
"Message",Normal,"System time per command: 3312 ms"
"Message",Normal,"Total duration:          500 ms"
"Message",Normal,"Total lifetime:          3312 ms"
"Message",Normal,"Requested DOP:           12"
"Message",Normal,"Duration DOP:            0.2"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""LINK""."
"Message",Low,"Task ""LINK"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe /out:""C:\code\UWPARMTest\UWPARMTest\obj\ARM64\Debug\ilc\intermediate\Native\UWPARMTest.exe"" /entry:wmain /MACHINE:arm64 /subsystem:windows /appcontainer ""C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\Tools\shimExe.lib"" ""C:\code\UWPARMTest\UWPARMTest\obj\ARM64\Debug\ilc\intermediate\Native\UWPARMTest.lib"" ""C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\kernel32.lib"" ""@C:\code\UWPARMTest\UWPARMTest\obj\ARM64\Debug\ilc\intermediate\MDIL\shimExe.linkargs.rsp""'"
"Message",Low,"Microsoft (R) Incremental Linker Version 14.15.26727.0"
"Message",Low,"Copyright (C) Microsoft Corporation.  All rights reserved."
"Message",Low,"/stack:1048576 "
"Message",Low,"LINK : warning LNK4001: no object files specified; libraries used"
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe /out:""C:\code\UWPARMTest\UWPARMTest\obj\ARM64\Debug\ilc\intermediate\Native\UWPARMTest.exe"" /entry:wmain /MACHINE:arm64 /subsystem:windows /appcontainer ""C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\Tools\shimExe.lib"" ""C:\code\UWPARMTest\UWPARMTest\obj\ARM64\Debug\ilc\intermediate\Native\UWPARMTest.lib"" ""C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\kernel32.lib"" ""@C:\code\UWPARMTest\UWPARMTest\obj\ARM64\Debug\ilc\intermediate\MDIL\shimExe.linkargs.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |     2313 |     2360 |     2360 |       47 |     2360 | [0] C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe /out:""C:\code\UWPARMTest\UWPARMTest\obj\ARM64\Debug\ilc\intermediate\Native\UWPARMTest.exe"" /entry:wmain /MACHINE:arm64 /subsystem:windows /appcontainer ""C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\Tools\shimExe.lib"" ""C:\code\UWPARMTest\UWPARMTest\obj\ARM64\Debug\ilc\intermediate\Native\UWPARMTest.lib"" ""C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\kernel32.lib"" ""@C:\code\UWPARMTest\UWPARMTest\obj\ARM64\Debug\ilc\intermediate\MDIL\shimExe.linkargs.rsp"""
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       2360 ms"
"Message",Normal,"System time per command: 2360 ms"
"Message",Normal,"Total duration:          47 ms"
"Message",Normal,"Total lifetime:          2360 ms"
"Message",Normal,"Requested DOP:           12"
"Message",Normal,"Duration DOP:            0.0"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""LINK""."
"Message",Low,"Done building target ""Link"" in file ""Binder""."
"Message",Low,"Done building project ""Binder""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""CopyNativeExecutablesToOutput"" in file ""Deployment""."
"Message",Low,""
"Message",Low,"Task ""TransformAppxManifest"""
"Message",Low,"Done executing task ""TransformAppxManifest""."
"Message",Low,"Done building target ""TransformAppxManifestAndAddCrt"" in file ""Deployment""."
"Message",Low,""
"Message",Low,"Done building target ""CopyPackageResourceFileInRetailBuild"" in file ""Deployment""."
"Message",Low,"Done building project ""Deployment""."
"Message",Low,"Compilation finished"
